"","id_parcel","logerror","date","type_aircon","type_architectural","area_basement","num_bathroom","num_bedroom","type_framing","type_quality","num_bathroom_calc","type_deck","area_firstfloor_finished","area_total_calc","area_live_finished","area_liveperi_finished","area_total_finished","area_unknown","area_base","fips","num_fireplace","num_bath","num_garage","area_garage","flag_tub","type_heating","latitude","longitude","area_lot","num_pool","area_pool","pooltypeid10","pooltypeid2","pooltypeid7","zoning_landuse_county","type_zoning_landuse","zoning_property","rawcensustractandblock","region_city","region_county","region_neighbor","region_zip","num_room","type_story","num_75_bath","type_material","num_unit","area_patio","area_shed","build_year","num_story","flag_fireplace","tax_building","tax_total","tax_year","tax_land","tax_property","tax_delinquency","tax_delinquency_year","censustractandblock"
"553",10731773,0.1222,"2016-01-28",NA,NA,NA,2,3,NA,7,2,NA,NA,1532,1532,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34172260,-118621994,7137,1,NA,NA,NA,1,"0101",261,"LAR1",60371372.013013,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1954,NA,0,198046,438941,2015,240895,5435.97,0,NA,60371372013013
"554",10731827,0.1484,"2016-08-25",1,NA,NA,2,3,NA,7,2,NA,NA,1331,1331,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34171650,-118621583,6747,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371372.013014,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1953,NA,0,117284,383486,2015,266202,4783.44,0,NA,60371372013014
"555",10731891,0.0334,"2016-08-05",1,NA,NA,2,4,NA,7,2,NA,NA,1876,1876,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34171290,-118615497,6760,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371372.013017,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1953,NA,0,227378,594828,2015,367450,7280.41,0,NA,60371372013017
"556",10731892,-0.006,"2016-06-21",NA,NA,NA,2,3,NA,7,2,NA,NA,1223,1223,NA,NA,NA,NA,6037,NA,2,NA,NA,0,7,34171291,-118615331,6759,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371372.013017,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1954,NA,0,94500,472600,2015,378100,6514.99,0,NA,60371372013017
"557",10731907,-0.009,"2016-01-28",NA,NA,NA,3,4,NA,7,3,NA,NA,1863,1863,NA,NA,NA,NA,6037,NA,3,NA,NA,0,7,34170755,-118615000,6752,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371372.013018,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1955,NA,0,213000,593000,2015,380000,7233.4,0,NA,60371372013018
"558",10731964,-0.0377,"2016-07-27",NA,NA,NA,2,3,NA,7,2,NA,NA,1100,1100,NA,NA,NA,NA,6037,NA,2,NA,NA,0,7,34170747,-118619365,6748,1,NA,NA,NA,1,"0101",261,"LAR1",60371372.01302,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1954,NA,0,121363,379129,2015,257766,6283.33,0,NA,60371372013020
"559",10731967,-0.006,"2016-04-20",1,NA,NA,3,4,NA,4,3,NA,NA,1686,1686,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34170746,-118620026,6724,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371372.01302,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1953,NA,0,195000,634000,2015,439000,7714.55,0,NA,60371372013020
"560",10731969,0.1275,"2016-09-29",NA,NA,NA,2,4,NA,7,2,NA,NA,1629,1629,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34170377,-118619034,6748,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371372.01302,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1964,NA,0,71071,223187,2015,152116,2856.4,0,NA,60371372013020
"561",10731984,0.009,"2016-07-07",NA,NA,NA,1,2,NA,7,1,NA,NA,968,968,NA,NA,NA,NA,6037,NA,1,NA,NA,0,7,34170744,-118620754,6749,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371372.013021,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1952,NA,0,83147,415739,2015,332592,5158.32,0,NA,60371372013021
"562",10731990,-0.003,"2016-08-10",NA,NA,NA,2,4,NA,7,2,NA,NA,1591,1591,NA,NA,NA,NA,6037,NA,2,NA,NA,0,7,34170743,-118621746,6748,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371372.013021,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1953,NA,0,108100,536000,2015,427900,6639.92,0,NA,60371372013021
"563",10732001,-0.1625,"2016-02-02",NA,NA,NA,2,2,NA,7,2,NA,NA,1310,1310,NA,NA,NA,NA,6037,NA,2,NA,NA,0,7,34169465,-118621577,6749,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371372.012003,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1952,NA,0,87000,435000,2015,348000,5405.88,0,NA,60371372012003
"564",10732028,0.0139,"2016-10-03",NA,NA,NA,3,4,NA,NA,3,NA,NA,1700,1700,NA,NA,NA,NA,6037,NA,3,NA,NA,0,7,34169843,-118618205,6764,1,NA,NA,NA,1,"0101",261,"LAR1",60371372.012002,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1953,NA,0,241013,496489,2015,255476,6083.16,0,NA,60371372012002
"565",10732033,-0.0182,"2016-09-29",NA,NA,NA,2,2,NA,7,2,NA,NA,1314,1314,NA,NA,NA,NA,6037,NA,2,NA,NA,0,7,34169840,-118619528,6749,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371372.012002,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1948,NA,0,107000,534000,2015,427000,7102.85,0,NA,60371372012002
"566",10732039,0.0807,"2016-02-29",NA,NA,NA,2,3,NA,7,2,NA,NA,940,940,NA,NA,NA,NA,6037,NA,2,NA,NA,0,NA,34169750,-118619941,6983,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371372.012002,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1947,NA,0,74316,456832,2015,382516,5656.61,0,NA,60371372012002
"567",10732059,0.0871,"2016-05-26",NA,NA,NA,1,2,NA,7,1,NA,NA,1089,1089,NA,NA,NA,NA,6037,NA,1,NA,NA,0,7,34169475,-118616187,6750,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371372.012001,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1952,NA,0,84193,350307,2015,266114,4371.7,0,NA,60371372012001
"568",10732121,0.001,"2016-03-22",1,NA,NA,3,4,NA,4,3,NA,NA,1895,1895,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34168564,-118618862,6764,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371372.012005,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1954,NA,0,198568,594272,2015,395704,7327.66,0,NA,60371372012005
"569",10732217,-0.0976,"2016-01-13",NA,NA,NA,3,3,NA,7,3,NA,NA,2178,NA,NA,2178,NA,NA,6037,NA,3,NA,NA,0,NA,34165581,-118621325,6497,NA,NA,NA,NA,NA,"0300",247,"LAR3",60371372.012011,12447,3101,48570,96387,0,NA,NA,NA,3,NA,NA,1955,NA,0,4e+05,680000,2015,280000,8460.18,0,NA,60371372012011
"570",10732305,-0.0202,"2016-07-13",1,NA,NA,3,4,NA,4,3,NA,NA,2588,2588,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34173061,-118615209,11071,1,NA,NA,NA,1,"0101",261,"LARE11",60371372.013005,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1959,NA,0,367192,917981,2015,550789,11437.75,0,NA,60371372013005
"571",10732307,0.1106,"2016-07-01",1,NA,NA,2,3,NA,4,2,NA,NA,2058,2058,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34173398,-118615507,11024,1,NA,NA,NA,1,"0101",261,"LARE11",60371372.013005,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1960,NA,0,203591,690276,2015,486685,8659.56,0,NA,60371372013005
"572",10732371,0.0816,"2016-08-23",1,NA,NA,3,3,NA,4,3,NA,NA,2156,2156,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34177292,-118616208,11024,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371372.013003,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1960,NA,0,148000,740000,2015,592000,9047.49,0,NA,60371372013003
"573",10732441,0.0917,"2016-04-13",1,NA,NA,2,3,NA,4,2,NA,NA,1744,1744,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34176834,-118636597,17953,NA,NA,NA,NA,NA,"0100",261,"LARA",60371373.011018,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1971,NA,0,61177,87062,2015,25885,1201.32,0,NA,60371373011018
"574",10732459,-0.091,"2016-06-17",NA,NA,NA,3,4,NA,4,3,NA,NA,3081,3081,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34177003,-118637724,17778,1,NA,NA,NA,1,"0101",261,"LARA",60371373.011018,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1953,NA,0,294103,857327,2015,563224,10661.09,0,NA,60371373011018
"575",10732473,0.0649,"2016-06-01",1,NA,NA,2,3,NA,7,2,NA,NA,1854,1854,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34177544,-118632195,18589,1,NA,NA,NA,1,"0101",261,"LARA",60371373.011003,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1952,NA,0,150128,473159,2015,323031,10068.08,0,NA,60371373011003
"576",10732511,-0.0243,"2016-06-17",1,NA,NA,4,4,NA,4,4,NA,NA,3816,3816,NA,NA,NA,NA,6037,NA,4,NA,NA,0,2,34175023,-118634059,27007,1,NA,NA,NA,1,"0101",261,"LARA",60371373.011017,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1998,NA,0,866983,2167457,2015,1300474,26557.88,0,NA,60371373011017
"577",10732539,-0.1256,"2016-03-07",NA,NA,NA,2,4,NA,7,2,NA,NA,1734,1734,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34174021,-118633155,16449,NA,NA,NA,NA,NA,"0100",261,"LARA",60371373.011017,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1951,NA,0,316193,790483,2015,474290,9793.85,0,NA,60371373011017
"578",10732565,0.0402,"2016-06-09",1,NA,NA,3,4,NA,4,3,NA,NA,2832,2832,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34174198,-118636487,35723,1,NA,NA,NA,1,"0101",261,"LARA",60371373.011017,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1954,NA,0,702400,1170000,2015,467600,15180.98,0,NA,60371373011017
"579",10732582,-0.0305,"2016-04-14",1,NA,NA,3,3,NA,4,3,NA,NA,1758,1758,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34173206,-118635593,18022,NA,NA,NA,NA,NA,"0100",261,"LARA",60371373.011022,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1954,NA,0,448650,669899,2015,221249,8254.3,0,NA,60371373011022
"580",10732667,0.0998,"2016-05-27",NA,NA,NA,3,5,NA,7,3,NA,NA,2515,NA,NA,2515,NA,NA,6037,NA,3,NA,NA,0,NA,34172444,-118625050,22630,NA,NA,NA,NA,NA,"0200",246,"LAR1",60371370.001002,12447,3101,48570,96389,0,NA,NA,NA,2,NA,NA,1952,NA,0,53360,92095,2015,38735,1452.89,0,NA,60379304011002
"581",10732678,0.0545,"2016-06-17",NA,NA,NA,2,4,NA,4,2,NA,NA,1727,1727,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34172213,-118623504,7500,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371370.001002,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1960,NA,0,154718,466089,2015,311371,5851.5,0,NA,60379304011002
"582",10732701,0.045,"2016-04-25",NA,NA,NA,2,4,NA,7,2,NA,NA,2372,2372,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34172248,-118626884,12121,1,NA,NA,NA,1,"0101",261,"LAR1",60371370.001002,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1948,NA,0,144837,590568,2015,445731,7380.03,0,NA,60379304011002
"583",10732770,0.0898,"2016-04-07",NA,NA,NA,3,4,NA,7,3,NA,NA,2630,2630,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34174218,-118627064,17968,NA,NA,NA,NA,NA,"0100",261,"LARA",60371373.011015,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1955,NA,0,325130,810162,2015,485032,10072.01,1,12,60371373011015
"584",10732776,-0.4684,"2016-06-03",NA,NA,NA,2,3,NA,4,2,NA,NA,1585,1585,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34174213,-118629147,35920,NA,NA,NA,NA,NA,"0100",261,"LARA",60371373.011015,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1956,NA,0,62830,113260,2015,50430,1619.3,0,NA,60371373011015
"585",10732786,-0.008,"2016-07-11",NA,NA,NA,3,4,NA,7,3,NA,NA,2258,2258,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34175037,-118629149,35999,1,NA,NA,NA,1,"0101",261,"LARA",60371373.011015,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1955,NA,0,363450,1041806,2015,678356,12800.02,0,NA,60371373011015
"586",10732806,0.7659,"2016-04-29",1,NA,NA,7,6,NA,10,7,NA,NA,7471,7471,NA,NA,NA,NA,6037,NA,7,NA,NA,0,2,34176028,-118627962,35964,1,NA,NA,NA,1,"0101",261,"LARA",60371373.011011,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1950,NA,0,817624,1883628,2015,1066004,23290.16,0,NA,60371373011011
"587",10732824,-0.2601,"2016-04-14",NA,NA,NA,2,2,NA,7,2,NA,NA,1947,1947,NA,NA,NA,NA,6037,NA,2,NA,NA,0,7,34176853,-118627369,36000,NA,NA,NA,NA,NA,"0100",261,"LARA",60371373.011011,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1950,NA,0,140000,7e+05,2015,560000,8733.77,0,NA,60371373011011
"588",10732983,0.0583,"2016-09-09",NA,NA,NA,2,3,NA,4,2,NA,NA,1736,1736,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34173428,-118640576,7448,1,NA,NA,NA,1,"0101",261,"LARS",60371373.011021,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1958,NA,0,194102,624227,2015,430125,7793.83,0,NA,60371373011021
"589",10732991,-0.001,"2016-08-23",NA,NA,NA,2,3,NA,4,2,NA,NA,1518,1518,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34174946,-118640582,7349,NA,NA,NA,NA,NA,"0100",261,"LARS",60371373.011021,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1957,NA,0,61838,88946,2015,27108,1224.13,0,NA,60371373011021
"590",10732994,0.0611,"2016-05-27",NA,NA,NA,2,4,NA,4,2,NA,NA,1743,1743,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34175686,-118640587,7282,1,NA,NA,NA,1,"0101",261,"LARS",60371373.011009,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1957,NA,0,171845,382537,2015,210692,4787.3,0,NA,60371373011009
"591",10733015,0.0705,"2016-05-05",NA,NA,NA,2,4,NA,4,2,NA,NA,1837,1837,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34178357,-118640612,7464,1,NA,NA,NA,1,"0101",261,"LARS",60371373.011009,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1958,NA,0,153916,358705,2015,204789,4501.45,0,NA,60371373011009
"592",10733019,-0.0325,"2016-09-29",1,NA,NA,2,3,NA,4,2,NA,NA,2003,2003,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34178906,-118640213,12188,1,NA,NA,NA,1,"0101",261,"LARE11",60371373.011009,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1959,NA,0,297702,646360,2015,348658,8699,0,NA,60371373011009
"593",10733024,0.0315,"2016-06-17",1,NA,NA,2,3,NA,4,2,NA,NA,2003,2003,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34177677,-118640202,12136,1,NA,NA,NA,1,"0101",261,"LARE11",60371373.011009,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1959,NA,0,79124,110920,2015,31796,1570.82,0,NA,60371373011009
"594",10733045,-0.0161,"2016-05-06",NA,NA,NA,2,3,NA,4,2,NA,NA,1804,1804,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34177449,-118641102,7548,1,NA,NA,NA,1,"0101",261,"LARS",60371373.011008,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1959,NA,0,187000,647000,2015,460000,8575.84,0,NA,60371373011008
"595",10733060,-0.0429,"2016-06-16",NA,NA,NA,3,4,NA,4,3,NA,NA,1787,1787,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34176020,-118641323,7500,1,NA,NA,NA,1,"0101",261,"LARS",60371373.011008,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1959,NA,0,177337,324814,2015,147477,4090.95,0,NA,60371373011008
"596",10733098,0.5777,"2016-03-10",NA,NA,NA,2,3,NA,4,2,NA,NA,1711,1711,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34170427,-118622771,7822,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371370.001004,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1958,NA,0,127270,402756,2015,275486,5042.17,0,NA,60379304011004
"597",10733160,0.003,"2016-09-13",1,NA,NA,3,4,NA,4,3,NA,NA,2235,2235,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34171122,-118629141,7513,NA,NA,NA,NA,NA,"0100",261,"LARS",60371370.001004,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1975,NA,0,256236,709679,2015,453443,8172.98,1,15,60379304011004
"598",10733161,-0.0555,"2016-03-29",1,NA,NA,3,4,NA,4,3,NA,NA,2235,2235,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34171103,-118629394,6543,NA,NA,NA,NA,NA,"0100",261,"LARS",60371370.001004,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1975,NA,0,236125,662986,2015,426861,8284.54,0,NA,60379304011004
"599",10733191,0.0935,"2016-12-09",1,NA,NA,3,2,NA,4,3,NA,NA,1244,1244,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34164600,-118625000,24039,1,NA,NA,NA,1,"010C",266,"LAR3",60371370.001027,12447,3101,48570,96387,0,NA,NA,NA,1,NA,NA,1982,NA,0,130819,166235,2015,35416,2033.43,0,NA,60379304011027
"600",10733198,-0.0419,"2016-07-18",1,NA,NA,3,2,NA,4,3,NA,NA,1309,1309,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34164600,-118625000,24039,1,NA,NA,NA,1,"010C",266,"LAR3",60371370.001027,12447,3101,48570,96387,0,NA,NA,NA,1,NA,NA,1982,NA,0,147107,206802,2015,59695,2527.05,0,NA,60379304011027
"601",10733206,-0.0212,"2016-10-04",1,NA,NA,3,2,NA,4,3,NA,NA,870,870,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34165200,-118624000,NA,NA,NA,NA,NA,NA,"010E",266,"LAR3",60371370.001026,12447,3101,48570,96387,0,NA,NA,NA,1,NA,NA,1993,NA,0,153970,237865,2015,83895,2962.81,0,NA,60379304011026
"602",10733275,0.0602,"2016-09-15",1,NA,NA,3,2,NA,4,3,NA,NA,1201,1201,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34164100,-118627000,30668,NA,NA,1,NA,NA,"010C",266,"LAR3",60371370.001025,12447,3101,48570,96387,0,NA,NA,NA,1,NA,NA,1980,NA,0,121604,179730,2015,58126,2193.67,0,NA,60379304011025
"603",10733304,-0.004,"2016-07-20",NA,NA,NA,2,2,NA,7,2,NA,NA,1636,1636,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34169592,-118629384,26776,1,NA,NA,NA,1,"0101",261,"LARS",60371370.001008,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1948,NA,0,49142,91139,2015,41997,1258.05,0,NA,60379304011008
"604",10733353,0.001,"2016-12-08",NA,NA,NA,2,3,NA,4,2,NA,NA,2437,2437,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34169813,-118623456,11175,1,NA,NA,NA,1,"0101",261,"LAR1",60371370.001009,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1955,NA,0,262035,557922,2015,295887,6979.95,0,NA,60379304011009
"605",10733385,0.0573,"2016-09-30",NA,NA,NA,2,3,NA,7,2,NA,NA,1680,1680,NA,NA,NA,NA,6037,NA,2,NA,NA,0,7,34169825,-118625003,13837,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371370.001009,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1951,NA,0,297149,495244,2015,198095,6129.39,0,NA,60379304011009
"606",10733386,0.1196,"2016-04-28",NA,NA,NA,2,3,NA,4,2,NA,NA,1507,1507,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34169472,-118625026,11715,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371370.001009,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1963,NA,0,87965,439847,2015,351882,5433.14,0,NA,60379304011009
"607",10733493,0.002,"2016-06-15",NA,NA,NA,1,3,NA,7,1,NA,NA,1270,1270,NA,NA,NA,NA,6037,NA,1,NA,NA,0,7,34163415,-118629978,9033,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371370.001024,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1950,NA,0,190000,480000,2015,290000,5968.47,0,NA,60379304011024
"608",10733506,0.3235,"2016-05-26",NA,NA,NA,1,1,NA,7,1,NA,NA,1150,1150,NA,NA,NA,NA,6037,NA,1,NA,NA,0,7,34165449,-118626451,8650,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371370.001024,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1951,NA,0,28540,63604,2015,35064,2154.83,0,NA,60379304011024
"609",10733508,0.1017,"2016-07-01",NA,NA,NA,1,4,NA,7,1,NA,NA,1160,1160,NA,NA,NA,NA,6037,NA,1,NA,NA,0,7,34165228,-118626814,6124,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371370.001024,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1950,NA,0,55143,193499,2015,138356,2387.26,0,NA,60379304011024
"610",10733575,-0.0192,"2016-07-28",1,NA,NA,3,3,NA,4,3,NA,NA,2499,2499,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34167027,-118624371,12504,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371370.001021,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1947,NA,0,515533,859221,2015,343688,10637.82,0,NA,60379304011021
"611",10733604,0.1258,"2016-05-12",NA,NA,NA,2,3,NA,7,2,NA,NA,2088,2088,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34166237,-118624044,6028,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371370.001022,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1954,NA,0,379000,632000,2015,253000,8241,0,NA,60379304011022
"612",10733761,0.01,"2016-04-20",NA,NA,NA,2,3,NA,4,2,NA,NA,1927,1927,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34171598,-118636573,9991,1,NA,NA,NA,1,"0101",261,"LARE11",60371370.002,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1960,NA,0,268068,553903,2015,285835,6988.41,0,NA,60378002043000
"613",10733791,-0.2095,"2016-06-30",1,NA,NA,3,4,NA,4,3,NA,NA,2679,2679,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34171201,-118637975,11048,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371370.002,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1960,NA,0,218132,509253,2015,291121,6496.68,0,NA,60378002043000
"614",10733801,0.0554,"2016-08-19",1,NA,NA,2,3,NA,4,2,NA,NA,1732,1732,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34170344,-118637122,10858,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371370.002016,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1957,NA,0,66073,97869,2015,31796,1387.53,0,NA,60378002043016
"615",10733927,0.0227,"2016-05-13",1,NA,NA,3,5,NA,4,3,NA,NA,2762,2762,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34166162,-118638789,11022,1,NA,NA,NA,1,"0101",261,"LARE11",60371370.002013,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1961,NA,0,130398,211040,2015,80642,2829.09,0,NA,60378002043013
"616",10733982,0,"2016-07-19",1,NA,NA,3,3,NA,4,3,NA,NA,2165,2165,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34166772,-118634465,11030,1,NA,NA,NA,1,"0101",261,"LARE11",60379304.011013,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1963,NA,0,167755,441393,2015,273638,5474.03,0,NA,60379304011013
"617",10734005,-0.0845,"2016-01-07",1,NA,NA,2,4,NA,7,2,NA,NA,2212,2212,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34166811,-118631798,9134,1,NA,NA,NA,1,"0101",261,"LAR1",60371370.001012,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1946,NA,0,147000,724000,2015,577000,8807.94,0,NA,60379304011012
"618",10734009,-0.0212,"2016-03-17",1,NA,NA,3,3,NA,4,3,NA,NA,2153,2153,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34166801,-118632391,8368,1,NA,NA,NA,1,"0101",261,"LAR1",60371370.001012,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1980,NA,0,211925,328790,2015,116865,4142.47,0,NA,60379304011012
"619",10734011,-0.001,"2016-09-28",1,NA,NA,2,3,NA,4,2,NA,NA,1864,1864,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34167643,-118631917,8249,1,NA,NA,NA,1,"0101",261,"LAR1",60371370.001012,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1957,NA,0,253040,574602,2015,321562,7204.51,0,NA,60379304011012
"620",10734014,0.0373,"2016-04-05",1,NA,NA,2,3,NA,4,2,NA,NA,1870,1870,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34167671,-118632627,7958,1,NA,NA,NA,1,"0101",261,"LAR1",60371370.001012,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1961,NA,0,187382,586761,2015,399379,7343.42,0,NA,60379304011012
"621",10734031,-0.0294,"2016-05-26",NA,NA,NA,4,4,NA,4,4,NA,NA,3037,3037,NA,NA,NA,NA,6037,NA,4,NA,NA,0,2,34165106,-118633026,15636,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371370.001017,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1954,NA,0,309000,848000,2015,539000,11474.66,0,NA,60379304011017
"622",10734033,0,"2016-09-15",NA,NA,NA,3,4,NA,4,3,NA,NA,2225,2225,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34165226,-118632614,19840,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371370.001017,12447,3101,48570,96389,0,NA,NA,NA,1,NA,NA,1953,NA,0,317150,572915,2015,255765,7186.86,0,NA,60379304011017
