"","id_parcel","logerror","date"
"37692",14390496,-0.0305,"2016-05-23"
"37693",12320568,0.0315,"2016-05-23"
"37694",14601971,0.0421,"2016-05-23"
"37695",10845348,-0.1625,"2016-05-23"
"37696",13051227,0.063,"2016-05-23"
"37697",17180812,0.0431,"2016-05-23"
"37698",11996822,0.005,"2016-05-23"
"37699",11896971,-0.0419,"2016-05-23"
"37700",14185181,0.077,"2016-05-23"
"37701",14505880,-0.0151,"2016-05-23"
"37702",11870478,-0.0408,"2016-05-23"
"37703",14210452,-0.0192,"2016-05-23"
"37704",14655940,0.0109,"2016-05-23"
"37705",12098781,-0.1462,"2016-05-23"
"37706",12984953,-0.004,"2016-05-23"
"37707",14387189,0.1115,"2016-05-23"
"37708",11756187,0.0169,"2016-05-23"
"37709",12269452,0.138,"2016-05-23"
"37710",17127057,-0.0101,"2016-05-23"
"37711",14387176,0.0178,"2016-05-23"
"37712",11569719,0.006,"2016-05-23"
"37713",14079787,0.2159,"2016-05-23"
"37714",11125709,0.0459,"2016-05-23"
"37715",17240184,0.0742,"2016-05-23"
"37716",10913774,0.1007,"2016-05-23"
"37717",12963631,-0.0683,"2016-05-23"
"37718",11608289,0.0227,"2016-05-23"
"37719",14391276,0.01,"2016-05-23"
"37720",13087718,-0.0315,"2016-05-23"
"37721",11115501,0.0129,"2016-05-23"
"37722",12584013,-0.0747,"2016-05-23"
"37723",12267853,-0.0834,"2016-05-23"
"37724",11750018,-0.0377,"2016-05-23"
"37725",14369054,0.108,"2016-05-23"
"37726",10828215,-0.0502,"2016-05-23"
"37727",11126089,0.0305,"2016-05-23"
"37728",14714692,0.0149,"2016-05-23"
"37729",12970186,-0.045,"2016-05-23"
"37730",12981126,-0.0429,"2016-05-23"
"37731",14668502,0.0129,"2016-05-23"
"37732",14391749,-0.008,"2016-05-23"
"37733",12959567,0.0611,"2016-05-23"
"37734",14049383,0.0411,"2016-05-23"
"37735",12556210,-0.1416,"2016-05-23"
"37736",11564735,-0.0471,"2016-05-23"
"37737",14504438,-0.002,"2016-05-23"
"37738",14052644,-0.002,"2016-05-23"
"37739",14365767,0.003,"2016-05-23"
"37740",14385180,-0.0121,"2016-05-23"
"37741",14699542,-0.1347,"2016-05-23"
"37742",10832516,-0.0823,"2016-05-23"
"37743",14179547,-0.1076,"2016-05-23"
"37744",12548017,-0.2549,"2016-05-23"
"37745",12029493,0.0218,"2016-05-23"
"37746",17129003,-0.0943,"2016-05-23"
"37747",14042129,0.0305,"2016-05-23"
"37748",11886541,-0.0111,"2016-05-23"
"37749",13028314,0.3199,"2016-05-23"
"37750",12595645,-0.046,"2016-05-23"
"37751",12956516,0.0535,"2016-05-23"
"37752",14710347,-0.0243,"2016-05-23"
"37753",14180634,0.0592,"2016-05-23"
"37754",13030559,-0.007,"2016-05-23"
"37755",13835325,-0.007,"2016-05-23"
"37756",13835354,0.0334,"2016-05-23"
"37757",11338107,-0.0305,"2016-05-23"
"37758",12972822,-0.009,"2016-05-23"
"37759",14051942,0.108,"2016-05-23"
"37760",14370789,0.0383,"2016-05-23"
"37761",17125498,-0.046,"2016-05-23"
"37762",10815018,0.0305,"2016-05-23"
"37763",14609275,-0.0747,"2016-05-23"
"37764",14068632,0.0402,"2016-05-23"
"37765",14363900,0.005,"2016-05-23"
"37766",11769441,-0.0161,"2016-05-23"
"37767",13836509,-0.1177,"2016-05-23"
"37768",17180948,-0.0274,"2016-05-23"
"37769",14165921,0.008,"2016-05-23"
"37770",11110650,-0.0367,"2016-05-23"
"37771",12558051,-0.0856,"2016-05-23"
"37772",14058790,0.1133,"2016-05-23"
"37773",14198936,-0.0274,"2016-05-23"
"37774",10804745,-0.1912,"2016-05-23"
"37775",14367883,-0.006,"2016-05-23"
"37776",14602584,-0.004,"2016-05-23"
"37777",11054022,0.0149,"2016-05-23"
"37778",10813006,0.1527,"2016-05-23"
"37779",14740977,-0.0274,"2016-05-23"
"37780",14700323,-0.0253,"2016-05-23"
"37781",12603627,-0.006,"2016-05-23"
"37782",11064586,-0.0367,"2016-05-23"
"37783",12602066,0.0227,"2016-05-23"
"37784",12284516,0.0276,"2016-05-23"
"37785",14198725,0.0334,"2016-05-23"
"37786",13061982,-0.0101,"2016-05-23"
"37787",10910789,-0.0161,"2016-05-23"
"37788",12540419,0.009,"2016-05-23"
"37789",14609980,0.0733,"2016-05-23"
"37790",12567433,-0.008,"2016-05-23"
"37791",14662402,-0.002,"2016-05-23"
"37792",11079152,0.0169,"2016-05-23"
"37793",12273778,-0.2033,"2016-05-23"
"37794",11078205,-0.0315,"2016-05-23"
"37795",12553339,-0.0587,"2016-05-23"
"37796",11308101,0.0169,"2016-05-23"
"37797",14608149,-0.0429,"2016-05-23"
"37798",11048984,0.0363,"2016-05-23"
"37799",12206420,0.0129,"2016-05-23"
"37800",10843380,0.0305,"2016-05-23"
"37801",10815848,0.004,"2016-05-23"
"37802",14503344,0.001,"2016-05-23"
"37803",11843811,0.1467,"2016-05-23"
"37804",14106652,-0.0408,"2016-05-23"
"37805",10792416,-0.0932,"2016-05-23"
"37806",10987529,-0.0325,"2016-05-23"
"37807",14348321,-0.005,"2016-05-23"
"37808",14692121,0.003,"2016-05-23"
"37809",12886374,0.0109,"2016-05-23"
"37810",17148454,-0.091,"2016-05-23"
"37811",11666648,0.0723,"2016-05-23"
"37812",10985472,-0.0192,"2016-05-23"
"37813",13860925,0,"2016-05-23"
"37814",14467840,-0.0233,"2016-05-23"
"37815",14247623,-0.009,"2016-05-23"
"37816",14752860,0,"2016-05-23"
"37817",14692406,-0.0161,"2016-05-23"
"37818",14003981,-0.0101,"2016-05-23"
"37819",11288989,-0.3313,"2016-05-23"
"37820",14484462,-0.0222,"2016-05-23"
"37821",12160162,-0.044,"2016-05-23"
"37822",14675622,0.0119,"2016-05-23"
"37823",12384231,-0.0965,"2016-05-23"
"37824",11859523,-0.0429,"2016-05-23"
"37825",12876534,0.0363,"2016-05-23"
"37826",10747552,0.0286,"2016-05-23"
"37827",14254407,0.1187,"2016-05-23"
"37828",12388753,0.0797,"2016-05-23"
"37829",14619842,-0.1109,"2016-05-23"
"37830",11160550,0.003,"2016-05-23"
"37831",14747715,0.007,"2016-05-23"
"37832",11520575,0.0797,"2016-05-23"
"37833",13902671,0.0227,"2016-05-23"
"37834",12708648,-0.2575,"2016-05-23"
"37835",17053544,-0.0492,"2016-05-23"
"37836",10791954,0.0129,"2016-05-23"
"37837",14332064,-0.007,"2016-05-23"
"37838",10772434,-0.1301,"2016-05-23"
"37839",14000345,0.3235,"2016-05-23"
"37840",12878510,0.0188,"2016-05-23"
"37841",10769625,-0.0171,"2016-05-23"
"37842",14685096,-0.0555,"2016-05-23"
"37843",14293084,-0.0619,"2016-05-23"
"37844",11951285,-0.0398,"2016-05-23"
"37845",10765476,-0.044,"2016-05-23"
"37846",14297606,0.009,"2016-05-23"
"37847",13922516,-0.0398,"2016-05-23"
"37848",14632668,-0.004,"2016-05-23"
"37849",13858543,0.0411,"2016-05-23"
"37850",14146688,0.044,"2016-05-23"
"37851",12789331,-0.0253,"2016-05-23"
"37852",11150434,-0.0943,"2016-05-23"
"37853",14108038,0.003,"2016-05-23"
"37854",12369651,0.0159,"2016-05-23"
"37855",17118562,-0.323,"2016-05-23"
"37856",11149787,-0.0151,"2016-05-23"
"37857",11642768,0.0373,"2016-05-23"
"37858",14243614,0,"2016-05-23"
"37859",12781691,0.0139,"2016-05-23"
"37860",12662426,-0.0661,"2016-05-23"
"37861",11635006,0.007,"2016-05-23"
"37862",14407791,0.004,"2016-05-23"
"37863",12485158,0.008,"2016-05-23"
"37864",14454652,0.0276,"2016-05-23"
"37865",11196472,0.5417,"2016-05-23"
"37866",10850744,0.0889,"2016-05-23"
"37867",14211969,-0.0866,"2016-05-23"
"37868",11982047,0.008,"2016-05-23"
"37869",17212114,-0.009,"2016-05-23"
"37870",14151647,0.108,"2016-05-23"
"37871",12721747,-0.0151,"2016-05-23"
"37872",11982236,0.0363,"2016-05-23"
"37873",12621002,0.01,"2016-05-23"
"37874",12793769,-0.0111,"2016-05-23"
"37875",11199341,-0.003,"2016-05-23"
"37876",14005638,0.0411,"2016-05-23"
"37877",12485230,-0.0608,"2016-05-23"
"37878",14350886,-0.0111,"2016-05-23"
"37879",14325959,-0.0834,"2016-05-23"
"37880",14246354,0.001,"2016-05-23"
"37881",11294775,-0.0182,"2016-05-23"
"37882",14255723,-0.0131,"2016-05-23"
"37883",13995673,-0.0336,"2016-05-23"
"37884",11631254,-0.0253,"2016-05-23"
"37885",14100423,0.0459,"2016-05-23"
"37886",11731109,0,"2016-05-23"
"37887",10745597,-0.0151,"2016-05-23"
"37888",11172517,-0.0101,"2016-05-23"
"37889",14689253,0.0363,"2016-05-23"
"37890",17217427,0.0488,"2016-05-23"
"37891",13879516,0.008,"2016-05-23"
"37892",17115887,0.003,"2016-05-23"
"37893",12422707,-0.1043,"2016-05-23"
"37894",12044534,-0.0471,"2016-05-23"
"37895",12698341,-0.005,"2016-05-23"
"37896",13878084,0.0526,"2016-05-23"
"37897",11269804,-0.0121,"2016-05-23"
"37898",11662122,-0.129,"2016-05-23"
"37899",12502729,0.2647,"2016-05-23"
"37900",14489843,-0.008,"2016-05-23"
"37901",14472603,0.0516,"2016-05-23"
"37902",10997458,-0.003,"2016-05-23"
"37903",11177351,0.0898,"2016-05-23"
"37904",12844242,-0.0801,"2016-05-23"
"37905",10781662,0.045,"2016-05-23"
"37906",14488283,-0.1924,"2016-05-23"
"37907",14272721,-0.0243,"2016-05-23"
"37908",10944324,-0.0726,"2016-05-23"
"37909",14497445,0.004,"2016-05-23"
"37910",12129641,0.0649,"2016-05-23"
"37911",11629357,0.003,"2016-05-23"
"37912",11001533,-0.0212,"2016-05-23"
"37913",12696543,0.0392,"2016-05-23"
"37914",11175410,-0.0263,"2016-05-23"
"37915",10854813,0.2231,"2016-05-23"
"37916",14625299,-0.004,"2016-05-23"
"37917",14673813,-0.0121,"2016-05-23"
"37918",17219228,0.0237,"2016-05-23"
"37919",13886366,-0.129,"2016-05-23"
"37920",11817079,0.0825,"2016-05-23"
"37921",14281410,0.0998,"2016-05-23"
"37922",11170617,0.1906,"2016-05-23"
"37923",13973487,0.0862,"2016-05-23"
"37924",11186738,-0.0576,"2016-05-23"
"37925",17283162,0.0611,"2016-05-23"
"37926",12869360,-0.0284,"2016-05-23"
"37927",13901622,-0.0274,"2016-05-23"
"37928",14096584,0.0276,"2016-05-23"
"37929",14690848,0.0334,"2016-05-23"
"37930",11497706,0.0109,"2016-05-23"
"37931",14452577,0.0354,"2016-05-23"
"37932",14446850,-0.4636,"2016-05-23"
"37933",14287455,-0.0346,"2016-05-23"
"37934",14485742,0.0109,"2016-05-23"
"37935",12818287,0.0926,"2016-05-23"
"37936",11959555,0.0469,"2016-05-23"
"37937",10948461,0.009,"2016-05-23"
"37938",12872691,-0.3397,"2016-05-23"
"37939",11634435,-0.004,"2016-05-23"
"37940",11621556,-0.0866,"2016-05-23"
"37941",14486204,-0.0356,"2016-05-23"
"37942",14446196,0.01,"2016-05-23"
"37943",11500990,-0.0492,"2016-05-23"
"37944",12699049,0.0178,"2016-05-23"
"37945",11170344,-0.0171,"2016-05-23"
"37946",14266721,-0.0101,"2016-05-23"
"37947",12167512,0.0247,"2016-05-23"
"37948",10777709,0.5224,"2016-05-23"
"37949",13894738,-0.0736,"2016-05-23"
"37950",12494506,-0.0253,"2016-05-23"
"37951",12401230,0.1178,"2016-05-23"
"37952",10776551,-0.1009,"2016-05-23"
"37953",10741986,0.0649,"2016-05-23"
"37954",12399083,-0.0523,"2016-05-23"
"37955",12495346,0.0305,"2016-05-23"
"37956",12166031,-0.044,"2016-05-23"
"37957",17215773,0.0296,"2016-05-23"
"37958",11499610,0.006,"2016-05-23"
"37959",14726345,0.001,"2016-05-23"
"37960",11630279,0.044,"2016-05-23"
"37961",10798239,0,"2016-05-23"
"37962",11135553,0.0227,"2016-05-23"
"37963",12480685,0.002,"2016-05-23"
"37964",12144207,-0.0598,"2016-05-23"
"37965",12910102,0.0733,"2016-05-23"
"37966",14317854,-0.009,"2016-05-23"
"37967",13849551,0.0188,"2016-05-23"
"37968",10958314,0.0478,"2016-05-23"
"37969",12772270,-0.0131,"2016-05-23"
"37970",12643693,0.005,"2016-05-23"
"37971",14721636,-0.1508,"2016-05-23"
"37972",13853444,0,"2016-05-23"
"37973",11845059,-0.2459,"2016-05-23"
"37974",14608862,-0.0502,"2016-05-23"
"37975",14019853,-0.0566,"2016-05-23"
"37976",14612896,-0.0629,"2016-05-23"
"37977",11148585,-0.0253,"2016-05-23"
"37978",11740992,-0.0513,"2016-05-23"
"37979",14020368,-0.0274,"2016-05-23"
"37980",17299636,0.007,"2016-05-23"
"37981",12338317,0.0169,"2016-05-23"
"37982",11239846,-0.046,"2016-05-23"
"37983",17075578,-0.1602,"2016-05-23"
"37984",12730533,0.1493,"2016-05-23"
"37985",14677961,-0.0151,"2016-05-23"
"37986",14314713,-0.007,"2016-05-23"
"37987",14670666,0.0478,"2016-05-23"
"37988",14232116,-0.003,"2016-05-23"
"37989",14639891,0.003,"2016-05-23"
"37990",12073744,-0.0856,"2016-05-23"
"37991",12462101,0.0178,"2016-05-23"
"37992",12200543,-0.0161,"2016-05-23"
"37993",14109180,0.004,"2016-05-23"
"37994",12754903,-0.0212,"2016-05-23"
"37995",11024489,0.0373,"2016-05-23"
"37996",10968644,0.004,"2016-05-23"
"37997",11986096,0.007,"2016-05-23"
"37998",14476961,-0.0587,"2016-05-23"
"37999",12653227,-0.0715,"2016-05-23"
"38000",17295322,-0.091,"2016-05-23"
"38001",12346650,0.008,"2016-05-23"
"38002",12350576,0.0178,"2016-05-23"
"38003",12335549,0.1647,"2016-05-23"
"38004",12467083,-0.0294,"2016-05-23"
"38005",11134926,0.001,"2016-05-23"
"38006",14011272,-0.0243,"2016-05-23"
"38007",13926644,0.0383,"2016-05-23"
"38008",10914122,0.1115,"2016-05-23"
"38009",12759073,0.1881,"2016-05-23"
"38010",14313606,-0.0131,"2016-05-23"
"38011",13851768,0.0843,"2016-05-23"
"38012",12743843,-0.0408,"2016-05-23"
"38013",12361116,-0.0263,"2016-05-23"
"38014",14695420,-0.152,"2016-05-23"
"38015",14319768,0.0344,"2016-05-23"
"38016",11721273,-0.044,"2016-05-23"
"38017",14114107,-0.0471,"2016-05-23"
"38018",14119039,0.0159,"2016-05-23"
"38019",14421156,-0.4308,"2016-05-23"
"38020",14739069,0.0159,"2016-05-23"
"38021",14696157,-0.045,"2016-05-23"
"38022",17278563,0.0208,"2016-05-23"
"38023",12903523,0.0169,"2016-05-23"
"38024",17203827,1.418,"2016-05-23"
"38025",14403130,0.3528,"2016-05-23"
"38026",11793866,0.0658,"2016-05-23"
"38027",14736032,0.0714,"2016-05-23"
"38028",14323725,-0.0263,"2016-05-23"
"38029",14722138,0.004,"2016-05-23"
"38030",13988200,-0.1485,"2016-05-23"
"38031",14303764,-0.0367,"2016-05-23"
"38032",17112465,-0.002,"2016-05-23"
"38033",11643658,0.0478,"2016-05-23"
"38034",10961408,-0.002,"2016-05-23"
"38035",14403810,0.2476,"2016-05-23"
"38036",17263129,-0.003,"2016-05-23"
"38037",12195807,-0.0545,"2016-05-23"
"38038",14159865,-0.0877,"2016-05-23"
"38039",11787190,-0.046,"2016-05-23"
"38040",11984448,0.2062,"2016-05-23"
"38041",14464114,0.0149,"2016-05-23"
"38042",14315661,0.3563,"2016-05-23"
"38043",11793803,-0.0987,"2016-05-23"
"38044",14011330,0.0344,"2016-05-23"
"38045",12923651,0.0237,"2016-05-23"
"38046",12428306,0.0149,"2016-05-24"
"38047",11647463,-0.005,"2016-05-24"
"38048",12247223,0.0507,"2016-05-24"
"38049",13075201,-0.003,"2016-05-24"
"38050",14460295,-0.0263,"2016-05-24"
"38051",11658599,0.0286,"2016-05-24"
"38052",12780709,0.0237,"2016-05-24"
"38053",12978851,-0.0747,"2016-05-24"
"38054",12978851,0.0227,"2016-09-27"
"38055",11185245,-0.0101,"2016-05-24"
"38056",10966228,0.1106,"2016-05-24"
"38057",11093232,0.0159,"2016-05-24"
"38058",12755824,0.003,"2016-05-24"
"38059",17095760,0.0247,"2016-05-24"
"38060",11588760,-0.0101,"2016-05-24"
"38061",13056048,-0.003,"2016-05-24"
"38062",13898531,0.0286,"2016-05-24"
"38063",10993637,0.004,"2016-05-24"
"38064",10946953,0.0677,"2016-05-24"
"38065",12009487,0.1213,"2016-05-24"
"38066",10816726,0.0705,"2016-05-24"
"38067",11095313,-0.0284,"2016-05-24"
"38068",11633245,0.0109,"2016-05-24"
"38069",10816613,0.005,"2016-05-24"
"38070",10959045,0.1476,"2016-05-24"
"38071",14596621,0.0788,"2016-05-24"
"38072",14335134,-0.0111,"2016-05-24"
"38073",14398395,-0.004,"2016-05-24"
"38074",14321941,-0.001,"2016-05-24"
"38075",14431963,0.009,"2016-05-24"
"38076",11232205,-0.0356,"2016-05-24"
"38077",13007694,-0.1485,"2016-05-24"
"38078",11099728,0.0325,"2016-05-24"
"38079",14074334,0.006,"2016-05-24"
"38080",11472621,0.0611,"2016-05-24"
"38081",13979898,-0.0419,"2016-05-24"
"38082",11565419,0.1007,"2016-05-24"
"38083",10866726,-0.0661,"2016-05-24"
"38084",14625279,0.0411,"2016-05-24"
"38085",11503810,0.063,"2016-05-24"
"38086",14754339,-0.0141,"2016-05-24"
"38087",14205496,0.0188,"2016-05-24"
"38088",10962810,-0.0253,"2016-05-24"
"38089",11226850,-0.1301,"2016-05-24"
"38090",11890396,0.0989,"2016-05-24"
"38091",14444573,0.1765,"2016-05-24"
"38092",11843632,-0.0253,"2016-05-24"
"38093",11271493,-0.0192,"2016-05-24"
"38094",12744946,0.0188,"2016-05-24"
"38095",14387318,0.002,"2016-05-24"
"38096",10904544,0.0178,"2016-05-24"
"38097",14378233,0.0257,"2016-05-24"
"38098",14596524,0.0354,"2016-05-24"
"38099",12022760,-0.1485,"2016-05-24"
"38100",12590482,0.0658,"2016-05-24"
"38101",14313612,0.1089,"2016-05-24"
"38102",10816170,-0.1661,"2016-05-24"
"38103",12699507,0.001,"2016-05-24"
"38104",10827896,0.008,"2016-05-24"
"38105",14703490,0,"2016-05-24"
"38106",14702848,0.0431,"2016-05-24"
"38107",14405323,0.0602,"2016-05-24"
"38108",11965310,0.163,"2016-05-24"
"38109",14737259,-0.0367,"2016-05-24"
"38110",12547859,0.0109,"2016-05-24"
"38111",13008817,-0.064,"2016-05-24"
"38112",12832152,-0.0356,"2016-05-24"
"38113",17099961,-0.0513,"2016-05-24"
"38114",12834236,0.1089,"2016-05-24"
"38115",10756115,-0.0294,"2016-05-24"
"38116",11502318,0.0431,"2016-05-24"
"38117",14074104,-0.0202,"2016-05-24"
"38118",17217583,0.008,"2016-05-24"
"38119",12239630,-0.0161,"2016-05-24"
"38120",12421003,-0.0888,"2016-05-24"
"38121",10868213,-0.0284,"2016-05-24"
"38122",14410685,-0.0987,"2016-05-24"
"38123",12734779,-0.121,"2016-05-24"
"38124",17245179,-0.0513,"2016-05-24"
"38125",13044191,0.001,"2016-05-24"
"38126",11757416,-0.0212,"2016-05-24"
"38127",14664512,0.0526,"2016-05-24"
"38128",13064684,0.006,"2016-05-24"
"38129",11483284,0.0411,"2016-05-24"
"38130",14508355,0.0218,"2016-05-24"
"38131",12729030,-0.0212,"2016-05-24"
"38132",11691190,-0.0161,"2016-05-24"
"38133",11462976,0.044,"2016-05-24"
"38134",17112388,0.008,"2016-05-24"
"38135",17282319,-0.008,"2016-05-24"
"38136",17202057,0.0159,"2016-05-24"
"38137",12458419,-0.0672,"2016-05-24"
"38138",14197243,-0.5516,"2016-05-24"
"38139",12797981,-0.0284,"2016-05-24"
"38140",13078014,0.0363,"2016-05-24"
"38141",11492028,-0.0471,"2016-05-24"
"38142",11690418,-1.324,"2016-05-24"
"38143",17061026,0.008,"2016-05-24"
"38144",14385911,-0.0315,"2016-05-24"
"38145",14483747,-0.007,"2016-05-24"
"38146",10748548,-0.0877,"2016-05-24"
"38147",14629635,-0.1613,"2016-05-24"
"38148",14447304,-0.0151,"2016-05-24"
"38149",11927913,0.001,"2016-05-24"
"38150",10900833,-0.0171,"2016-05-24"
"38151",10982953,-0.0192,"2016-05-24"
"38152",14720213,0.0218,"2016-05-24"
"38153",17150181,0.0816,"2016-05-24"
"38154",17275682,-0.007,"2016-05-24"
"38155",11643388,-0.0367,"2016-05-24"
"38156",12453367,-0.1497,"2016-05-24"
"38157",11848132,-0.0131,"2016-05-24"
"38158",13959717,-0.0171,"2016-05-24"
"38159",11082047,2.195,"2016-05-24"
"38160",11242786,-0.005,"2016-05-24"
"38161",14119054,0.1765,"2016-05-24"
"38162",12454399,0.1964,"2016-05-24"
"38163",11061157,0.005,"2016-05-24"
"38164",10864070,0.0218,"2016-05-24"
"38165",14195367,0.0266,"2016-05-24"
"38166",11848382,-0.004,"2016-05-24"
"38167",11655127,-0.1416,"2016-05-24"
"38168",14324811,0.045,"2016-05-24"
"38169",12255130,-0.2058,"2016-05-24"
"38170",12787742,-0.2666,"2016-05-24"
"38171",12788046,0.008,"2016-05-24"
"38172",11062545,0.0516,"2016-05-24"
"38173",12153472,-0.0367,"2016-05-24"
"38174",14324353,0.151,"2016-05-24"
"38175",13029921,0.0218,"2016-05-24"
"38176",17073020,-0.145,"2016-05-24"
"38177",12790420,0.0723,"2016-05-24"
"38178",14598888,-0.002,"2016-05-24"
"38179",10900079,-0.002,"2016-05-24"
"38180",13038376,-0.004,"2016-05-24"
"38181",12787404,0.0276,"2016-05-24"
"38182",12439394,-0.0823,"2016-05-24"
"38183",12729761,0.0583,"2016-05-24"
"38184",14109319,-0.0192,"2016-05-24"
"38185",12708507,-0.0481,"2016-05-24"
"38186",12708463,-0.0987,"2016-05-24"
"38187",14627984,0.0169,"2016-05-24"
"38188",14480344,1.725,"2016-05-24"
"38189",14057453,0.0325,"2016-05-24"
"38190",14485556,-0.0111,"2016-05-24"
"38191",14681473,-0.0131,"2016-05-24"
"38192",17179171,-0.0943,"2016-05-24"
"38193",17245246,-0.0305,"2016-05-24"
"38194",12146260,0.0658,"2016-05-24"
"38195",10718244,-0.0545,"2016-05-24"
"38196",14686156,0.006,"2016-05-24"
"38197",11075064,0.0276,"2016-05-24"
"38198",11597597,-0.0263,"2016-05-24"
"38199",14636000,0.0545,"2016-05-24"
"38200",10895246,0.0276,"2016-05-24"
"38201",14072644,0.0139,"2016-05-24"
"38202",11325182,0.0862,"2016-05-24"
"38203",14380305,0.0363,"2016-05-24"
"38204",17278493,-0.0492,"2016-05-24"
"38205",11056124,0.007,"2016-05-24"
"38206",12758746,-0.137,"2016-05-24"
"38207",10719033,0.1151,"2016-05-24"
"38208",10773554,-0.002,"2016-05-24"
"38209",10902890,0.1026,"2016-05-24"
"38210",14405652,0.0109,"2016-05-24"
"38211",12093769,-0.0212,"2016-05-24"
"38212",12583409,0.044,"2016-05-24"
"38213",14321195,0.0488,"2016-05-24"
"38214",11691275,-0.0336,"2016-05-24"
"38215",12557868,0.008,"2016-05-24"
"38216",14628920,0.007,"2016-05-24"
"38217",12234191,0.01,"2016-05-24"
"38218",11480705,-0.0212,"2016-05-24"
"38219",14117333,0.001,"2016-05-24"
"38220",12711795,0.0639,"2016-05-24"
"38221",12557970,-0.006,"2016-05-24"
"38222",11088646,-0.0305,"2016-05-24"
"38223",11480477,-0.0274,"2016-05-24"
"38224",14685609,0.001,"2016-05-24"
"38225",11750626,0.1706,"2016-05-24"
"38226",11494538,-0.0523,"2016-05-24"
"38227",11494721,0.001,"2016-05-24"
"38228",10951296,0.001,"2016-05-24"
"38229",14506726,0.0383,"2016-05-24"
"38230",14321917,0.0535,"2016-05-24"
"38231",12478979,-0.006,"2016-05-24"
"38232",12552781,-0.2459,"2016-05-24"
"38233",14116901,-0.007,"2016-05-24"
"38234",17300707,0.0611,"2016-05-24"
"38235",11928723,-0.0683,"2016-05-24"
"38236",11057990,0.0871,"2016-05-24"
"38237",11852986,-0.001,"2016-05-24"
"38238",12093240,0.1133,"2016-05-24"
"38239",10835012,-0.009,"2016-05-24"
"38240",14737008,-0.0161,"2016-05-24"
"38241",10826371,0.0276,"2016-05-24"
"38242",11421929,-0.0274,"2016-05-24"
"38243",14090476,0.0178,"2016-05-24"
"38244",14493177,0.0109,"2016-05-24"
"38245",17193474,-0.0101,"2016-05-24"
"38246",12033516,-0.3271,"2016-05-24"
"38247",12323297,-0.044,"2016-05-24"
"38248",11522565,-0.4095,"2016-05-24"
"38249",14163613,0.0695,"2016-05-24"
"38250",12345029,-0.0965,"2016-05-24"
"38251",14692044,0.008,"2016-05-24"
"38252",11307013,0.076,"2016-05-24"
"38253",17053949,0.1053,"2016-05-24"
"38254",10907825,0.063,"2016-05-24"
"38255",11895256,0.0296,"2016-05-24"
"38256",14149039,0.1071,"2016-05-24"
"38257",11980524,0.0733,"2016-05-24"
"38258",10847731,0.0392,"2016-05-24"
"38259",11141363,0.0119,"2016-05-24"
"38260",17187245,0.0411,"2016-05-24"
"38261",12666957,-0.0587,"2016-05-24"
"38262",14150096,-0.0377,"2016-05-24"
"38263",17228352,-0.0171,"2016-05-24"
"38264",14247263,0.0109,"2016-05-24"
"38265",11524446,-0.044,"2016-05-24"
"38266",11524453,-0.0429,"2016-05-24"
"38267",10929980,0.0178,"2016-05-24"
"38268",12071450,0.1458,"2016-05-24"
"38269",11908508,0.076,"2016-05-24"
"38270",11289781,0.1424,"2016-05-24"
"38271",10841567,0.062,"2016-05-24"
"38272",12883017,-0.212,"2016-05-24"
"38273",11112591,-0.0101,"2016-05-24"
"38274",10797665,-0.0367,"2016-05-24"
"38275",12662629,-0.0856,"2016-05-24"
"38276",10917961,0.0516,"2016-05-24"
"38277",11426257,0.88,"2016-05-24"
"38278",10734727,0.0178,"2016-05-24"
"38279",12650976,-0.0151,"2016-05-24"
"38280",17123187,-0.0598,"2016-05-24"
"38281",10852333,0.0286,"2016-05-24"
"38282",13090439,0.0788,"2016-05-24"
"38283",14095050,-0.0121,"2016-05-24"
"38284",11035936,0.207,"2016-05-24"
"38285",14372004,-0.0192,"2016-05-24"
"38286",14219691,-0.2692,"2016-05-24"
"38287",14454101,0.0554,"2016-05-24"
"38288",14612778,-0.001,"2016-05-24"
"38289",11550794,-0.008,"2016-05-24"
"38290",12214493,-0.0151,"2016-05-24"
"38291",11426910,-0.0243,"2016-05-24"
"38292",11620808,-0.1555,"2016-05-24"
"38293",14606382,0.0325,"2016-05-24"
"38294",10809057,-0.0243,"2016-05-24"
"38295",11670849,-0.0253,"2016-05-24"
"38296",14454171,0.004,"2016-05-24"
"38297",11298369,0.005,"2016-05-24"
"38298",14371309,-0.002,"2016-05-24"
"38299",11112058,-0.0192,"2016-05-24"
"38300",10739323,-0.0398,"2016-05-24"
"38301",12187738,-0.0471,"2016-05-24"
"38302",12919375,0.131,"2016-05-24"
"38303",12070627,0.0469,"2016-05-24"
"38304",13866505,0.0188,"2016-05-24"
"38305",14699094,1.371,"2016-05-24"
"38306",14609064,-0.1708,"2016-05-24"
"38307",14216191,-0.0151,"2016-05-24"
"38308",11548371,-0.0192,"2016-05-24"
"38309",11531493,-0.091,"2016-05-24"
"38310",12028381,0.0325,"2016-05-24"
"38311",12958921,0.0962,"2016-05-24"
"38312",14367326,0.0257,"2016-05-24"
"38313",11526023,0.0139,"2016-05-24"
"38314",11678653,0.1493,"2016-05-24"
"38315",14351235,-0.0769,"2016-05-24"
"38316",11435916,-0.0683,"2016-05-24"
"38317",11609236,0.0998,"2016-05-24"
"38318",11041204,-0.004,"2016-05-24"
"38319",14651441,-0.0151,"2016-05-24"
"38320",11983084,-0.0121,"2016-05-24"
"38321",14608546,-0.0747,"2016-05-24"
